YEAR,DOMINANT_SPECIES,AGE_GROUP,ECONOMIC_CATEGORY,AREA,UNIT
2015,grey_alder,81...90,protected_forest,0.0,kha
2015,grey_alder,91...100,protected_forest,0.0,kha
2015,grey_alder,no_trees,protected_forest,0.0,kha
2015,grey_alder,renewal_not_complete,protected_forest,0.1,kha
2015,other,...10,production_forest,2.4,kha
2015,other,101...110,production_forest,0.2,kha
2015,other,11...20,production_forest,6.4,kha
2015,other,111...120,production_forest,0.4,kha
2015,other,121...130,production_forest,0.6,kha
2015,other,131...140,production_forest,0.0,kha
2015,other,141...,production_forest,0.0,kha
2015,other,21...30,production_forest,3.6,kha
2015,other,31...40,production_forest,2.7,kha
2015,other,41...50,production_forest,4.2,kha
2015,other,51...60,production_forest,2.7,kha
2015,other,61...70,production_forest,3.0,kha
2015,other,71...80,production_forest,1.5,kha
2015,other,81...90,production_forest,1.3,kha
2015,other,91...100,production_forest,1.3,kha
2015,other,no_trees,production_forest,0.6,kha
2015,other,renewal_not_complete,production_forest,1.6,kha
2015,other,...10,protected_forest,0.0,kha
2015,other,101...110,protected_forest,0.4,kha
2015,other,11...20,protected_forest,0.2,kha
2015,other,111...120,protected_forest,0.3,kha
2015,other,121...130,protected_forest,0.0,kha
2015,other,131...140,protected_forest,0.0,kha
2015,other,141...,protected_forest,0.7,kha
2015,other,21...30,protected_forest,0.2,kha
2015,other,31...40,protected_forest,0.2,kha
2015,other,41...50,protected_forest,0.5,kha
2015,other,51...60,protected_forest,0.3,kha
2015,other,61...70,protected_forest,0.3,kha
2015,other,71...80,protected_forest,0.7,kha
2015,other,81...90,protected_forest,0.7,kha
2015,other,91...100,protected_forest,0.2,kha
2015,other,no_trees,protected_forest,0.0,kha
2015,other,renewal_not_complete,protected_forest,0.0,kha
2015,pine,...10,production_forest,13.4,kha
2015,pine,101...110,production_forest,25.7,kha
2015,pine,11...20,production_forest,26.4,kha
2015,pine,111...120,production_forest,14.9,kha
2015,pine,121...130,production_forest,6.8,kha
2015,pine,131...140,production_forest,7.2,kha
2015,pine,141...,production_forest,7.6,kha
2015,pine,21...30,production_forest,24.0,kha
2015,pine,31...40,production_forest,33.4,kha
2015,pine,41...50,production_forest,50.2,kha
2015,pine,51...60,production_forest,75.6,kha
2015,pine,61...70,production_forest,93.8,kha
2015,pine,71...80,production_forest,82.2,kha
2015,pine,81...90,production_forest,65.5,kha
2015,pine,91...100,production_forest,41.1,kha
2015,pine,no_trees,production_forest,13.5,kha
2015,pine,renewal_not_complete,production_forest,22.2,kha
2015,pine,...10,protected_forest,0.3,kha
2015,pine,101...110,protected_forest,9.6,kha
2015,pine,11...20,protected_forest,1.4,kha
2015,pine,111...120,protected_forest,6.4,kha
2015,pine,121...130,protected_forest,5.4,kha
2015,pine,131...140,protected_forest,5.3,kha
2015,pine,141...,protected_forest,12.7,kha
2015,pine,21...30,protected_forest,4.0,kha
2015,pine,31...40,protected_forest,7.4,kha
2015,pine,41...50,protected_forest,10.9,kha
2015,pine,51...60,protected_forest,13.6,kha
2015,pine,61...70,protected_forest,18.3,kha
2015,pine,71...80,protected_forest,14.5,kha
2015,pine,81...90,protected_forest,12.9,kha
2015,pine,91...100,protected_forest,11.9,kha
2015,pine,no_trees,protected_forest,0.1,kha
2015,pine,renewal_not_complete,protected_forest,1.3,kha
2015,spruce,...10,production_forest,13.3,kha
2015,spruce,101...110,production_forest,7.7,kha
2015,spruce,11...20,production_forest,31.1,kha
2015,spruce,111...120,production_forest,2.9,kha
2015,spruce,121...130,production_forest,1.1,kha
2015,spruce,131...140,production_forest,1.6,kha
2015,spruce,141...,production_forest,0.6,kha
2015,spruce,21...30,production_forest,24.0,kha
2015,spruce,31...40,production_forest,49.4,kha
2015,spruce,41...50,production_forest,54.9,kha
2015,spruce,51...60,production_forest,34.4,kha
2015,spruce,61...70,production_forest,40.8,kha
2015,spruce,71...80,production_forest,34.7,kha
2015,spruce,81...90,production_forest,17.7,kha
2015,spruce,91...100,production_forest,12.3,kha
2015,spruce,no_trees,production_forest,26.1,kha
2015,spruce,renewal_not_complete,production_forest,25.5,kha
2015,spruce,...10,protected_forest,0.8,kha
2015,spruce,101...110,protected_forest,1.6,kha
2015,spruce,11...20,protected_forest,1.7,kha
2015,spruce,111...120,protected_forest,1.9,kha
2015,spruce,121...130,protected_forest,1.1,kha
2015,spruce,131...140,protected_forest,1.0,kha
2015,spruce,141...,protected_forest,1.1,kha
2015,spruce,21...30,protected_forest,1.7,kha
2015,spruce,31...40,protected_forest,3.5,kha
2015,spruce,41...50,protected_forest,6.5,kha
2015,spruce,51...60,protected_forest,2.9,kha
2015,spruce,61...70,protected_forest,4.5,kha
2015,spruce,71...80,protected_forest,4.3,kha
2015,spruce,81...90,protected_forest,2.6,kha
2015,spruce,91...100,protected_forest,3.1,kha
2015,spruce,no_trees,protected_forest,1.0,kha
2015,spruce,renewal_not_complete,protected_forest,1.8,kha
2016,aspen,...10,production_forest,26.7,kha
2016,aspen,101...110,production_forest,0.6,kha
2016,aspen,11...20,production_forest,15.9,kha
2016,aspen,111...120,production_forest,0.2,kha
2016,aspen,121...130,production_forest,0.0,kha
2016,aspen,131...140,production_forest,0.0,kha
2016,aspen,141...,production_forest,0.0,kha
2016,aspen,21...30,production_forest,6.3,kha
2016,aspen,31...40,production_forest,4.6,kha
2016,aspen,41...50,production_forest,12.3,kha
2016,aspen,51...60,production_forest,15.1,kha
2016,aspen,61...70,production_forest,15.5,kha
2016,aspen,71...80,production_forest,8.6,kha
2016,aspen,81...90,production_forest,3.3,kha
2016,aspen,91...100,production_forest,0.9,kha
2016,aspen,no_trees,production_forest,3.7,kha
2016,aspen,renewal_not_complete,production_forest,10.2,kha
2016,aspen,...10,protected_forest,0.7,kha
2016,aspen,101...110,protected_forest,0.2,kha
2016,aspen,11...20,protected_forest,0.8,kha
2016,aspen,111...120,protected_forest,0.0,kha
2016,aspen,121...130,protected_forest,0.2,kha
2016,aspen,131...140,protected_forest,0.0,kha
2016,aspen,141...,protected_forest,0.0,kha
2016,aspen,21...30,protected_forest,0.4,kha
2016,aspen,31...40,protected_forest,0.2,kha
2016,aspen,41...50,protected_forest,1.6,kha
2016,aspen,51...60,protected_forest,3.7,kha
2016,aspen,61...70,protected_forest,2.7,kha
2016,aspen,71...80,protected_forest,2.6,kha
2016,aspen,81...90,protected_forest,0.5,kha
2016,aspen,91...100,protected_forest,0.5,kha
2016,aspen,no_trees,protected_forest,0.0,kha
2016,aspen,renewal_not_complete,protected_forest,0.4,kha
2016,birch,...10,production_forest,47.9,kha
2016,birch,101...110,production_forest,1.0,kha
2016,birch,11...20,production_forest,73.8,kha
2016,birch,111...120,production_forest,0.2,kha
2016,birch,121...130,production_forest,0.2,kha
2016,birch,131...140,production_forest,0.2,kha
2016,birch,141...,production_forest,0.0,kha
2016,birch,21...30,production_forest,57.8,kha
2016,birch,31...40,production_forest,69.7,kha
2016,birch,41...50,production_forest,86.8,kha
2016,birch,51...60,production_forest,97.5,kha
2016,birch,61...70,production_forest,70.4,kha
2016,birch,71...80,production_forest,37.9,kha
2016,birch,81...90,production_forest,15.1,kha
2016,birch,91...100,production_forest,5.1,kha
2016,birch,no_trees,production_forest,19.8,kha
2016,birch,renewal_not_complete,production_forest,17.5,kha
2016,birch,...10,protected_forest,1.1,kha
2016,birch,101...110,protected_forest,0.9,kha
2016,birch,11...20,protected_forest,3.4,kha
2016,birch,111...120,protected_forest,0.8,kha
2016,birch,121...130,protected_forest,0.2,kha
2016,birch,131...140,protected_forest,0.1,kha
2016,birch,141...,protected_forest,0.0,kha
2016,birch,21...30,protected_forest,5.6,kha
2016,birch,31...40,protected_forest,9.7,kha
2016,birch,41...50,protected_forest,10.8,kha
2016,birch,51...60,protected_forest,11.6,kha
2016,birch,61...70,protected_forest,15.4,kha
2016,birch,71...80,protected_forest,9.3,kha
2016,birch,81...90,protected_forest,6.8,kha
2016,birch,91...100,protected_forest,3.1,kha
2016,birch,no_trees,protected_forest,1.0,kha
2016,birch,renewal_not_complete,protected_forest,1.0,kha
2016,black_alder,...10,production_forest,8.0,kha
2016,black_alder,101...110,production_forest,0.0,kha
2016,black_alder,11...20,production_forest,5.7,kha
2016,black_alder,111...120,production_forest,0.0,kha
2016,black_alder,121...130,production_forest,0.0,kha
2016,black_alder,131...140,production_forest,0.2,kha
2016,black_alder,141...,production_forest,0.0,kha
2016,black_alder,21...30,production_forest,3.4,kha
2016,black_alder,31...40,production_forest,7.1,kha
2016,black_alder,41...50,production_forest,8.5,kha
2016,black_alder,51...60,production_forest,10.9,kha
2016,black_alder,61...70,production_forest,7.7,kha
2016,black_alder,71...80,production_forest,4.6,kha
2016,black_alder,81...90,production_forest,1.7,kha
2016,black_alder,91...100,production_forest,0.9,kha
2016,black_alder,no_trees,production_forest,2.6,kha
2016,black_alder,renewal_not_complete,production_forest,5.0,kha
2016,black_alder,...10,protected_forest,0.0,kha
2016,black_alder,101...110,protected_forest,0.2,kha
2016,black_alder,11...20,protected_forest,0.7,kha
2016,black_alder,111...120,protected_forest,0.2,kha
2016,black_alder,121...130,protected_forest,0.2,kha
2016,black_alder,131...140,protected_forest,0.0,kha
2016,black_alder,141...,protected_forest,0.0,kha
2016,black_alder,21...30,protected_forest,0.3,kha
2016,black_alder,31...40,protected_forest,2.8,kha
2016,black_alder,41...50,protected_forest,2.9,kha
2016,black_alder,51...60,protected_forest,3.0,kha
2016,black_alder,61...70,protected_forest,1.8,kha
2016,black_alder,71...80,protected_forest,2.4,kha
2016,black_alder,81...90,protected_forest,0.9,kha
2016,black_alder,91...100,protected_forest,1.2,kha
2016,black_alder,no_trees,protected_forest,0.0,kha
2016,black_alder,renewal_not_complete,protected_forest,0.0,kha
2016,grey_alder,...10,production_forest,44.0,kha
2016,grey_alder,101...110,production_forest,0.0,kha
2016,grey_alder,11...20,production_forest,36.6,kha
2016,grey_alder,111...120,production_forest,0.0,kha
2016,grey_alder,121...130,production_forest,0.0,kha
2016,grey_alder,131...140,production_forest,0.0,kha
2016,grey_alder,141...,production_forest,0.0,kha
2016,grey_alder,21...30,production_forest,29.7,kha
2016,grey_alder,31...40,production_forest,42.1,kha
2016,grey_alder,41...50,production_forest,22.7,kha
2016,grey_alder,51...60,production_forest,13.8,kha
2016,grey_alder,61...70,production_forest,1.5,kha
2016,grey_alder,71...80,production_forest,0.1,kha
2016,grey_alder,81...90,production_forest,0.0,kha
2016,grey_alder,91...100,production_forest,0.0,kha
2016,grey_alder,no_trees,production_forest,3.6,kha
2016,grey_alder,renewal_not_complete,production_forest,8.5,kha
2016,grey_alder,...10,protected_forest,0.5,kha
2016,grey_alder,101...110,protected_forest,0.0,kha
2016,grey_alder,11...20,protected_forest,1.2,kha
2016,grey_alder,111...120,protected_forest,0.0,kha
2016,grey_alder,121...130,protected_forest,0.0,kha
2016,grey_alder,131...140,protected_forest,0.0,kha
2016,grey_alder,141...,protected_forest,0.0,kha
2016,grey_alder,21...30,protected_forest,0.5,kha
2016,grey_alder,31...40,protected_forest,2.2,kha
2016,grey_alder,41...50,protected_forest,0.4,kha
2016,grey_alder,51...60,protected_forest,0.8,kha
2016,grey_alder,61...70,protected_forest,0.0,kha
2016,grey_alder,71...80,protected_forest,0.0,kha
2016,grey_alder,81...90,protected_forest,0.0,kha
2016,grey_alder,91...100,protected_forest,0.0,kha
2016,grey_alder,no_trees,protected_forest,0.0,kha
2016,grey_alder,renewal_not_complete,protected_forest,0.1,kha
2016,other,...10,production_forest,2.0,kha
2016,other,101...110,production_forest,0.7,kha
2016,other,11...20,production_forest,6.0,kha
2016,other,111...120,production_forest,0.5,kha
2016,other,121...130,production_forest,0.5,kha
2016,other,131...140,production_forest,0.0,kha
2016,other,141...,production_forest,0.0,kha
2016,other,21...30,production_forest,3.5,kha
2016,other,31...40,production_forest,2.7,kha
2016,other,41...50,production_forest,4.1,kha
2016,other,51...60,production_forest,2.6,kha
2016,other,61...70,production_forest,3.3,kha
2016,other,71...80,production_forest,1.6,kha
2016,other,81...90,production_forest,1.6,kha
2016,other,91...100,production_forest,1.0,kha
2016,other,no_trees,production_forest,0.5,kha
2016,other,renewal_not_complete,production_forest,1.5,kha
2016,other,...10,protected_forest,0.0,kha
2016,other,101...110,protected_forest,0.3,kha
2016,other,11...20,protected_forest,0.2,kha
2016,other,111...120,protected_forest,0.5,kha
2016,other,121...130,protected_forest,0.0,kha
2016,other,131...140,protected_forest,0.0,kha
2016,other,141...,protected_forest,0.7,kha
2016,other,21...30,protected_forest,0.0,kha
2016,other,31...40,protected_forest,0.3,kha
2016,other,41...50,protected_forest,0.3,kha
2016,other,51...60,protected_forest,0.4,kha
2016,other,61...70,protected_forest,0.5,kha
2016,other,71...80,protected_forest,1.0,kha
2016,other,81...90,protected_forest,1.0,kha
2016,other,91...100,protected_forest,0.2,kha
2016,other,no_trees,protected_forest,0.0,kha
2016,other,renewal_not_complete,protected_forest,0.0,kha
2016,pine,...10,production_forest,13.0,kha
2016,pine,101...110,production_forest,26.1,kha
2016,pine,11...20,production_forest,26.7,kha
2016,pine,111...120,production_forest,16.6,kha
2016,pine,121...130,production_forest,5.4,kha
2016,pine,131...140,production_forest,7.3,kha
2016,pine,141...,production_forest,7.2,kha
2016,pine,21...30,production_forest,23.8,kha
2016,pine,31...40,production_forest,32.8,kha
2016,pine,41...50,production_forest,46.2,kha
2016,pine,51...60,production_forest,73.1,kha
2016,pine,61...70,production_forest,91.0,kha
2016,pine,71...80,production_forest,80.0,kha
2016,pine,81...90,production_forest,65.2,kha
2016,pine,91...100,production_forest,41.9,kha
2016,pine,no_trees,production_forest,14.8,kha
2016,pine,renewal_not_complete,production_forest,21.8,kha
2016,pine,...10,protected_forest,0.8,kha
2016,pine,101...110,protected_forest,10.9,kha
2016,pine,11...20,protected_forest,1.6,kha
2016,pine,111...120,protected_forest,7.7,kha
2016,pine,121...130,protected_forest,5.2,kha
2016,pine,131...140,protected_forest,5.8,kha
2016,pine,141...,protected_forest,13.3,kha
2016,pine,21...30,protected_forest,3.1,kha
2016,pine,31...40,protected_forest,8.3,kha
2016,pine,41...50,protected_forest,12.2,kha
2016,pine,51...60,protected_forest,13.6,kha
2016,pine,61...70,protected_forest,18.4,kha
2016,pine,71...80,protected_forest,15.5,kha
2016,pine,81...90,protected_forest,13.4,kha
2016,pine,91...100,protected_forest,11.9,kha
2016,pine,no_trees,protected_forest,0.1,kha
2016,pine,renewal_not_complete,protected_forest,1.3,kha
2016,spruce,...10,production_forest,13.6,kha
2016,spruce,101...110,production_forest,7.2,kha
2016,spruce,11...20,production_forest,32.4,kha
2016,spruce,111...120,production_forest,2.8,kha
2016,spruce,121...130,production_forest,1.0,kha
2016,spruce,131...140,production_forest,1.5,kha
2016,spruce,141...,production_forest,0.5,kha
2016,spruce,21...30,production_forest,25.2,kha
2016,spruce,31...40,production_forest,47.8,kha
2016,spruce,41...50,production_forest,53.4,kha
2016,spruce,51...60,production_forest,35.1,kha
2016,spruce,61...70,production_forest,39.9,kha
2016,spruce,71...80,production_forest,32.7,kha
2016,spruce,81...90,production_forest,19.6,kha
2016,spruce,91...100,production_forest,13.3,kha
2016,spruce,no_trees,production_forest,29.3,kha
2016,spruce,renewal_not_complete,production_forest,24.5,kha
2016,spruce,...10,protected_forest,1.0,kha
2016,spruce,101...110,protected_forest,2.1,kha
2016,spruce,11...20,protected_forest,2.0,kha
2016,spruce,111...120,protected_forest,2.6,kha
2016,spruce,121...130,protected_forest,0.8,kha
2016,spruce,131...140,protected_forest,1.1,kha
2016,spruce,141...,protected_forest,1.3,kha
2016,spruce,21...30,protected_forest,2.6,kha
2016,spruce,31...40,protected_forest,4.6,kha
2016,spruce,41...50,protected_forest,7.2,kha
2016,spruce,51...60,protected_forest,4.1,kha
2016,spruce,61...70,protected_forest,5.6,kha
2016,spruce,71...80,protected_forest,4.5,kha
2016,spruce,81...90,protected_forest,2.7,kha
2016,spruce,91...100,protected_forest,3.5,kha
2016,spruce,no_trees,protected_forest,1.1,kha
2016,spruce,renewal_not_complete,protected_forest,2.0,kha
2017,aspen,...10,production_forest,27.4,kha
2017,aspen,101...110,production_forest,0.6,kha
2017,aspen,11...20,production_forest,16.8,kha
2017,aspen,111...120,production_forest,0.2,kha
2017,aspen,121...130,production_forest,0.0,kha
2017,aspen,131...140,production_forest,0.0,kha
2017,aspen,141...,production_forest,0.0,kha
2017,aspen,21...30,production_forest,6.5,kha
2017,aspen,31...40,production_forest,4.8,kha
2017,aspen,41...50,production_forest,12.4,kha
2017,aspen,51...60,production_forest,15.9,kha
2017,aspen,61...70,production_forest,15.2,kha
2017,aspen,71...80,production_forest,8.1,kha
2017,aspen,81...90,production_forest,4.2,kha
2017,aspen,91...100,production_forest,1.3,kha
2017,aspen,no_trees,production_forest,4.5,kha
2017,aspen,renewal_not_complete,production_forest,9.7,kha
